field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
100205,"Wheat, Hard Winter",WB-Grainfield,2021,148.3,148.5,121.79,62.82,35.8,Kansas,Ford,229.1,37.897199,-99.973733
100206,"Wheat, Hard Winter",TAM 114,2021,139.5,140.9,116.19,43.06,33.25,Kansas,Ford,160.2,38.389828,-100.719378
100207,"Wheat, Hard Winter",TAM 114,2021,166.6,169.3,212.15,37.34,37.61,Kansas,Ford,138.8,38.125246,-98.847606
100208,"Wheat, Hard Winter",TAM 114,2021,135.0,141.5,153.44,30.59,41.09,Kansas,Ford,28.4,37.974172,-100.842142
100209,"Wheat, Hard Winter",TAM 114,2021,168.5,173.9,182.68,75.06,53.01,Kansas,Ford,270.5,36.815222,-99.093978
100210,Sorghum,Sorghum Hybrid A,2021,173.6,171.7,219.04,35.84,0,Kansas,Ford,48.0,37.400725,-100.70592
100211,Corn,Corn DKC63-58,2021,157.0,159.0,157.28,64.32,45.95,Kansas,Ford,148.5,38.341389,-100.299604
100212,Corn,Corn DKC63-58,2021,156.8,164.5,144.07,38.66,14.67,Kansas,Ford,112.3,38.236913,-98.85383
100213,Sorghum,Sorghum Hybrid A,2021,168.5,164.6,207.58,46.68,30.14,Kansas,Ford,42.8,37.815697,-100.436441
100214,Corn,Corn DKC63-58,2021,155.6,162.5,141.17,32.84,30.95,Kansas,Ford,102.2,37.288221,-100.176666
100215,"Wheat, Hard Winter",TAM 114,2021,137.4,136.0,97.59,26.61,64.55,Kansas,Ford,28.3,38.517505,-99.873781
100216,"Wheat, Hard Winter",WB-Grainfield,2021,132.2,136.6,125.22,40.02,34.07,Kansas,Ford,111.4,38.314561,-99.735064
100217,Sorghum,Sorghum Hybrid B,2021,145.2,139.1,128.22,55.78,41.47,Kansas,Ford,106.6,38.281159,-99.960159
100218,Corn,Corn DKC63-58,2021,162.1,168.1,164.01,44.81,35.54,Kansas,Ford,190.2,37.95433,-100.680196
100219,"Wheat, Hard Winter",WB-Grainfield,2021,180.9,184.0,227.74,50.63,38.03,Kansas,Ford,121.3,37.448231,-100.620493
100220,Corn,Corn DKC63-58,2021,146.1,151.6,122.68,30.66,44.37,Kansas,Ford,264.0,36.795386,-99.564452
100221,Sorghum,Sorghum Hybrid A,2021,131.2,139.8,113.36,43.73,48.99,Kansas,Ford,56.0,37.693213,-100.279582
100222,"Wheat, Hard Winter",WB-Grainfield,2021,131.5,124.1,120.57,51.42,39.04,Kansas,Ford,56.5,37.204277,-100.052712
100223,"Wheat, Hard Winter",WB-Grainfield,2021,151.0,147.7,165.4,57.72,14.17,Kansas,Ford,63.7,38.397962,-98.740074
100224,"Wheat, Hard Winter",WB-Grainfield,2021,129.5,136.3,101.26,50.21,9.94,Kansas,Ford,268.5,38.508419,-100.722567
100225,Sorghum,Sorghum Hybrid B,2021,144.2,136.5,136.28,11.33,29.55,Kansas,Ford,32.9,38.507432,-98.973807
100226,Sorghum,Sorghum Hybrid A,2021,155.6,164.4,192.62,43.64,28.5,Kansas,Ford,220.7,38.587554,-100.666566
100227,"Wheat, Hard Winter",WB-Grainfield,2021,182.0,182.9,170.04,78.6,28.95,Kansas,Ford,256.1,37.625428,-99.927085
100228,Sorghum,Sorghum Hybrid B,2021,131.2,126.9,89.84,70.13,39.97,Kansas,Ford,39.4,37.592105,-99.150399
100229,Sorghum,Sorghum Hybrid A,2021,157.9,154.2,170.6,45.26,31.36,Kansas,Ford,170.9,37.999128,-100.018317
100230,Sorghum,Sorghum Hybrid B,2021,137.6,130.8,99.07,33.72,56.72,Kansas,Ford,122.7,36.794246,-100.362002
100231,Corn,Corn Pioneer 86P20,2021,178.8,172.8,166.04,42.61,37.67,Kansas,Ford,147.0,36.88949,-99.159679
100232,"Wheat, Hard Winter",WB-Grainfield,2021,136.0,141.0,88.19,46.95,44.13,Kansas,Ford,49.3,38.485465,-100.121767
100233,Sorghum,Sorghum Hybrid A,2021,125.0,117.5,89.8,81.47,30.47,Kansas,Ford,74.4,37.902343,-100.388648
100234,Sorghum,Sorghum Hybrid B,2021,131.3,129.5,131.59,55.84,47.36,Kansas,Ford,237.4,38.323245,-99.654119
100235,Corn,Corn Pioneer 86P20,2021,136.5,138.6,83.57,69.46,49.21,Kansas,Ford,154.7,38.284798,-99.014638
100236,Sorghum,Sorghum Hybrid A,2021,140.9,146.6,108.87,69.56,52.16,Kansas,Ford,57.9,37.54911,-99.239577
100237,"Wheat, Hard Winter",TAM 114,2021,137.1,129.2,86.76,13.99,27.48,Kansas,Ford,218.3,36.94604,-100.30511
100238,Sorghum,Sorghum Hybrid B,2021,139.1,144.5,160.69,51.75,42.94,Kansas,Ford,235.8,38.597301,-99.745078
100239,"Wheat, Hard Winter",TAM 114,2021,145.1,149.2,100.57,50.45,39.16,Kansas,Ford,196.4,38.435407,-100.188066
100240,"Wheat, Hard Winter",TAM 114,2021,169.8,166.8,154.34,55.07,27.69,Kansas,Ford,252.2,38.020178,-100.360288
100241,Sorghum,Sorghum Hybrid A,2021,179.8,175.0,105.8,49.06,40.38,Missouri,Boone,88.8,39.366257,-91.872593
100242,Corn,Corn DKC63-58,2021,176.6,175.9,111.02,63.71,17.47,Missouri,Boone,239.1,38.938229,-92.591939
100243,Sorghum,Sorghum Hybrid A,2021,131.1,138.9,144.1,55.6,31.96,Missouri,Boone,71.8,39.535169,-91.701408
100244,Corn,Corn Pioneer 86P20,2021,188.4,192.0,197.34,21.8,0.17,Missouri,Boone,72.7,39.028316,-92.508957
100245,"Wheat, Hard Winter",WB-Grainfield,2021,174.7,172.1,152.52,63.43,28.68,Missouri,Boone,175.4,39.415272,-91.857636
100246,Sorghum,Sorghum Hybrid A,2021,164.2,157.2,165.55,84.66,27.25,Missouri,Boone,43.6,39.433432,-92.709805
100247,Corn,Corn DKC63-58,2021,155.0,152.5,77.1,40.46,58.2,Missouri,Boone,72.3,39.812495,-92.430445
100248,Sorghum,Sorghum Hybrid B,2021,158.2,164.6,155.1,73.8,32.5,Missouri,Boone,246.5,38.823649,-91.40484
100249,"Wheat, Hard Winter",WB-Grainfield,2021,154.3,163.1,112.17,20.33,30.74,Missouri,Boone,258.7,39.540359,-91.382612
100250,Sorghum,Sorghum Hybrid B,2021,171.9,172.6,203.33,70.75,42.39,Missouri,Boone,36.1,39.793354,-92.775255
100251,Sorghum,Sorghum Hybrid B,2021,158.2,163.4,130.18,44.57,57.61,Missouri,Boone,86.1,39.385061,-92.489306
100252,Sorghum,Sorghum Hybrid A,2021,151.8,146.2,56.33,33.21,43.46,Missouri,Boone,28.5,38.501551,-92.230281
100253,Sorghum,Sorghum Hybrid B,2021,142.2,151.1,113.12,39.59,44.83,Missouri,Boone,157.7,39.843334,-92.620962
100254,Sorghum,Sorghum Hybrid A,2021,146.3,153.4,88.57,57.35,42.12,Missouri,Boone,24.8,39.335607,-92.319032
100255,"Wheat, Hard Winter",WB-Grainfield,2021,128.4,136.4,115.22,47.84,37.84,Missouri,Boone,115.2,39.608847,-92.614027
100256,Corn,Corn DKC63-58,2021,159.6,157.0,84.31,69.37,38.01,Missouri,Boone,219.0,39.140958,-91.351598
100257,Sorghum,Sorghum Hybrid A,2021,160.9,153.8,93.83,83.38,23.83,Missouri,Boone,205.8,38.334412,-93.220833
100258,"Wheat, Hard Winter",TAM 114,2021,197.0,198.8,202.47,32.23,58.93,Missouri,Boone,243.4,39.29523,-92.60974
100259,Corn,Corn DKC63-58,2021,182.0,190.1,164.39,64.11,18.4,Missouri,Boone,148.3,38.355876,-93.016068
100260,Corn,Corn DKC63-58,2021,160.0,154.6,130.96,38.91,11.56,Missouri,Boone,156.2,38.785723,-93.219662
100261,"Wheat, Hard Winter",WB-Grainfield,2021,142.6,148.7,141.23,46.04,43.64,Missouri,Boone,45.4,39.376036,-92.609418
100262,Corn,Corn Pioneer 86P20,2021,168.6,167.2,139.38,43.22,45.74,Missouri,Boone,123.9,38.877227,-93.185629
100263,Corn,Corn Pioneer 86P20,2021,147.0,149.2,80.17,34.17,39.06,Missouri,Boone,21.4,38.514596,-93.250996
100264,"Wheat, Hard Winter",WB-Grainfield,2021,149.7,146.0,140.52,50.24,36.97,Missouri,Boone,250.4,38.087467,-92.030473
100265,Sorghum,Sorghum Hybrid B,2021,194.8,198.2,279.33,28.11,36.41,Missouri,Boone,210.0,39.151856,-91.300563
100266,Sorghum,Sorghum Hybrid B,2021,159.0,158.8,115.47,68.41,4.64,Missouri,Boone,132.4,39.623098,-93.194752
100267,"Wheat, Hard Winter",TAM 114,2021,158.2,151.1,158.76,53.89,24.78,Missouri,Boone,246.7,38.753636,-91.238824
100268,"Wheat, Hard Winter",WB-Grainfield,2021,144.8,148.7,135.93,37.18,31.67,Missouri,Boone,90.7,38.442138,-93.317252
100269,Corn,Corn DKC63-58,2021,187.9,193.6,115.85,46.28,29.25,Missouri,Boone,92.5,38.199836,-91.890711
100270,"Wheat, Hard Winter",TAM 114,2021,179.8,172.1,226.52,36.45,45.54,Missouri,Boone,125.8,37.994415,-91.638184
100271,Corn,Corn Pioneer 86P20,2021,192.5,184.8,196.81,41.55,19.26,Missouri,Boone,145.9,38.622329,-91.330769
100272,Corn,Corn Pioneer 86P20,2021,150.4,155.2,85.97,63.18,40.63,Missouri,Boone,70.0,39.30295,-91.443292
100273,Sorghum,Sorghum Hybrid A,2021,157.5,151.9,150.34,46.62,29.3,Missouri,Boone,251.5,38.272061,-93.274266
100274,Sorghum,Sorghum Hybrid A,2021,150.0,154.8,180.53,15.31,44.51,Missouri,Boone,208.2,39.639353,-92.319601
100275,Sorghum,Sorghum Hybrid B,2021,161.7,168.4,188.62,34.32,13.22,Missouri,Boone,130.3,38.738226,-91.941279
100276,Sorghum,Sorghum Hybrid A,2021,161.3,159.2,87.63,41.61,28.28,Missouri,Boone,37.0,39.195414,-92.494175
100277,"Wheat, Hard Winter",TAM 114,2021,155.4,147.6,145.33,58.51,35.37,Missouri,Boone,164.3,38.423022,-92.896374
100278,Sorghum,Sorghum Hybrid B,2021,161.0,163.5,155.09,51.8,9.76,Missouri,Boone,249.2,38.822147,-93.189167
100279,Corn,Corn Pioneer 86P20,2021,174.5,166.6,174.03,28.88,33.17,Missouri,Boone,157.6,39.32212,-92.688196
100280,Sorghum,Sorghum Hybrid B,2021,146.1,141.6,164.19,45.29,59.45,Missouri,Boone,241.4,38.836468,-93.014865
100281,"Wheat, Hard Winter",TAM 114,2021,198.5,192.4,231.84,49.17,15.08,Missouri,Boone,273.3,39.28596,-91.522623
100282,Sorghum,Sorghum Hybrid B,2021,143.2,145.0,93.37,73.15,32.79,Missouri,Boone,223.5,38.420179,-91.756381
100283,"Wheat, Hard Winter",WB-Grainfield,2021,159.0,152.4,193.48,33.14,19.88,Missouri,Boone,123.5,38.26059,-92.245962
100284,"Wheat, Hard Winter",TAM 114,2021,160.9,152.9,136.74,51.46,34.2,Missouri,Boone,63.7,38.497474,-91.241661
100285,Sorghum,Sorghum Hybrid A,2021,148.8,149.1,110.96,47.67,13.19,Missouri,Boone,194.9,38.740361,-91.50023
100286,"Wheat, Hard Winter",TAM 114,2021,174.9,172.3,140.57,40.56,65.1,Missouri,Boone,251.1,38.618525,-92.849573
100287,Sorghum,Sorghum Hybrid B,2021,173.5,167.1,143.47,26.27,32.57,Missouri,Boone,156.3,38.157648,-93.15649
100288,"Wheat, Hard Winter",WB-Grainfield,2021,167.1,169.6,157.28,35.05,46.81,Missouri,Boone,44.0,39.31569,-92.610827
100289,"Wheat, Hard Winter",WB-Grainfield,2021,140.9,148.0,143.95,5,31.07,Missouri,Boone,114.5,39.088419,-92.800983
100290,Corn,Corn Pioneer 86P20,2021,192.2,197.5,188.71,45.67,35.29,Missouri,Boone,251.3,39.719072,-91.669799
100291,Corn,Corn Pioneer 86P20,2021,150.7,155.3,75.02,20.65,38.54,Missouri,Boone,82.4,39.607099,-91.314916
100292,Sorghum,Sorghum Hybrid A,2021,141.7,147.3,105.8,38.45,48.81,Missouri,Boone,114.5,39.29118,-91.748377
100293,"Wheat, Hard Winter",WB-Grainfield,2021,157.7,153.1,125.55,68.01,35.6,Missouri,Boone,41.9,39.179627,-92.48461
100294,"Wheat, Hard Winter",WB-Grainfield,2021,157.4,151.7,127.61,40.66,24.87,Missouri,Boone,177.6,38.353951,-91.584654
100295,Corn,Corn Pioneer 86P20,2021,158.4,153.0,114.47,66.97,24.01,Missouri,Boone,61.0,39.006944,-92.699267
100296,Corn,Corn Pioneer 86P20,2021,159.5,163.3,159.26,34.87,21.99,Missouri,Boone,138.8,38.284542,-91.388337
100297,Sorghum,Sorghum Hybrid B,2021,137.3,135.6,93.4,34.59,27.07,Missouri,Boone,221.4,38.465719,-93.103346
100298,"Wheat, Hard Winter",WB-Grainfield,2021,122.1,123.0,60.9,37.85,14.96,Missouri,Boone,42.7,39.665245,-93.386448
100299,Corn,Corn Pioneer 86P20,2021,186.5,190.9,192.73,60.45,24.2,Missouri,Boone,205.3,39.30261,-91.826299
100300,Sorghum,Sorghum Hybrid A,2021,133.1,128.5,58.85,29.61,20.41,Missouri,Boone,233.2,38.182359,-93.099139
100301,Corn,Corn Pioneer 86P20,2021,176.8,177.7,184.35,55.79,25.72,Missouri,Boone,236.1,38.819953,-91.437856
100302,Sorghum,Sorghum Hybrid A,2021,142.7,139.1,103.2,19.51,22.31,Missouri,Boone,240.0,39.552996,-91.518992
100303,Sorghum,Sorghum Hybrid B,2021,150.9,158.9,105.51,34.48,25.31,Missouri,Boone,164.5,39.664413,-93.203211
100304,Corn,Corn DKC63-58,2021,180.1,184.0,186.28,38.82,44.09,Missouri,Boone,122.5,38.152966,-91.828853
100305,Sorghum,Sorghum Hybrid A,2021,133.8,139.8,86.45,51.72,54.19,Missouri,Boone,78.1,39.470005,-92.686116
100306,"Wheat, Hard Winter",TAM 114,2021,163.7,162.0,83.42,41.79,25.73,Missouri,Boone,97.5,39.020543,-92.65799
100307,Sorghum,Sorghum Hybrid A,2021,139.0,146.6,91.05,63.97,32.74,Missouri,Boone,56.8,38.774029,-92.506091
100308,Corn,Corn Pioneer 86P20,2021,165.4,159.4,149.81,40.01,62.24,Missouri,Boone,185.1,38.513215,-91.219429
100309,Sorghum,Sorghum Hybrid A,2021,137.3,133.0,63.17,62.67,33.24,Missouri,Boone,71.7,39.466392,-91.88581
100310,Sorghum,Sorghum Hybrid A,2021,156.9,159.2,79.43,7.08,30.52,Missouri,Boone,263.0,39.498739,-92.570537
100311,Sorghum,Sorghum Hybrid B,2021,161.7,155.1,114.26,26.6,63.31,Missouri,Boone,97.6,38.376682,-92.254124
100312,Corn,Corn DKC63-58,2021,160.7,163.9,80.0,46.22,44.63,Missouri,Boone,243.6,39.246919,-91.861646
100313,"Wheat, Hard Winter",TAM 114,2021,157.2,165.2,129.72,47.48,60.49,Missouri,Boone,116.5,39.078086,-93.135491
100314,Sorghum,Sorghum Hybrid B,2021,137.5,146.0,92.51,63.89,24.44,Missouri,Boone,112.1,39.00203,-92.012031
100315,"Wheat, Hard Winter",TAM 114,2021,153.3,154.9,126.28,51.1,49.32,Missouri,Boone,198.6,39.629647,-93.061649
100316,"Wheat, Hard Winter",TAM 114,2021,160.4,153.2,111.49,45.28,24.66,Missouri,Boone,278.6,38.584334,-91.696152
100317,Corn,Corn DKC63-58,2021,172.0,177.1,159.45,35.05,0,Missouri,Boone,68.1,39.030729,-92.975252
100318,Sorghum,Sorghum Hybrid B,2021,165.6,165.5,154.15,44.19,57.06,Missouri,Boone,97.3,38.55732,-91.732129
100319,Sorghum,Sorghum Hybrid A,2021,150.3,142.7,148.15,34.31,11.91,Missouri,Boone,51.5,38.576531,-93.23861
100320,Sorghum,Sorghum Hybrid B,2021,138.1,143.6,75.88,28.94,47.98,Missouri,Boone,111.8,39.79633,-92.396736
100321,"Wheat, Hard Winter",WB-Grainfield,2021,166.0,161.0,145.63,38.68,38.97,Missouri,Boone,244.2,39.562531,-91.908911
100322,"Wheat, Hard Winter",WB-Grainfield,2021,149.2,147.6,111.02,33.39,33.47,Missouri,Boone,86.2,39.04221,-92.198037
100323,"Wheat, Hard Winter",TAM 114,2021,168.7,169.9,131.72,50.83,49.1,Missouri,Boone,256.1,38.802536,-93.199191
100324,Corn,Corn DKC63-58,2021,149.2,152.3,64.79,37.7,69.14,Missouri,Boone,117.4,39.646009,-93.02158
100325,Corn,Corn DKC63-58,2021,161.7,169.4,126.86,50.12,35.53,Missouri,Boone,156.9,39.668509,-91.666318
100326,Corn,Corn Pioneer 86P20,2021,189.9,191.3,134.23,70.54,35.76,Missouri,Boone,101.2,39.667977,-92.906126
100327,Corn,Corn Pioneer 86P20,2021,169.4,174.8,161.02,52.46,59.13,Missouri,Boone,144.7,38.176721,-92.93201
100328,"Wheat, Hard Winter",TAM 114,2021,149.1,151.1,79.88,74.06,43.21,Missouri,Boone,228.1,39.759312,-93.370178
100329,Sorghum,Sorghum Hybrid A,2021,166.6,161.2,147.52,22.96,18.4,Missouri,Boone,157.8,39.252615,-92.880843
100330,Sorghum,Sorghum Hybrid A,2021,137.5,132.6,92.32,52.4,47.0,Missouri,Boone,58.9,39.15044,-92.476342
100331,Corn,Corn DKC63-58,2021,176.1,175.0,180.38,47.51,21.49,Missouri,Boone,52.2,39.446068,-91.653694
100332,Sorghum,Sorghum Hybrid A,2021,170.2,175.0,225.48,42.14,34.93,Missouri,Boone,236.1,39.422137,-91.956543
100333,"Wheat, Hard Winter",WB-Grainfield,2021,139.6,143.0,74.61,44.5,67.62,Missouri,Boone,181.1,39.43464,-92.920124
100334,Sorghum,Sorghum Hybrid B,2021,154.3,157.5,151.92,51.71,6.59,Missouri,Boone,29.5,39.328417,-92.050861
100335,Sorghum,Sorghum Hybrid A,2021,135.3,142.5,65.42,63.66,51.13,Missouri,Boone,100.5,38.27669,-92.696366
100336,Sorghum,Sorghum Hybrid A,2021,118.6,123.0,31.88,44.87,25.11,Missouri,Boone,226.6,38.199091,-91.921794
100337,Corn,Corn DKC63-58,2021,139.2,137.3,44.93,34.82,33.43,Missouri,Boone,189.6,39.017316,-91.454367
100338,Sorghum,Sorghum Hybrid A,2021,151.7,153.5,159.54,32.51,20.58,Missouri,Boone,69.5,38.308901,-91.878437
100339,Sorghum,Sorghum Hybrid B,2021,164.5,170.7,210.87,60.27,11.43,Missouri,Boone,28.7,38.177777,-91.403775
100340,Sorghum,Sorghum Hybrid B,2021,140.9,134.0,72.53,52.61,28.25,Missouri,Boone,90.7,38.482272,-92.469619
100341,Corn,Corn DKC63-58,2021,162.4,155.5,135.22,38.9,19.91,Missouri,Boone,31.5,39.638139,-91.902715
100342,"Wheat, Hard Winter",WB-Grainfield,2021,162.2,158.1,162.36,17.04,33.25,Missouri,Boone,75.5,39.846767,-92.693871
100343,Corn,Corn Pioneer 86P20,2021,146.0,152.0,120.58,30.68,48.04,Missouri,Boone,101.7,39.63836,-92.097947
100344,Sorghum,Sorghum Hybrid A,2021,151.1,147.2,78.3,55.37,57.58,Missouri,Boone,103.6,38.559291,-92.853171
100345,Sorghum,Sorghum Hybrid B,2021,172.2,175.3,206.05,53.49,53.94,Missouri,Boone,260.2,38.828115,-92.779873
100346,Corn,Corn DKC63-58,2021,144.7,148.2,32.53,23.47,10.34,Missouri,Boone,95.0,38.677409,-91.747225
100347,Sorghum,Sorghum Hybrid A,2021,164.9,167.9,129.82,49.58,37.11,Missouri,Boone,28.6,39.641136,-91.282585
100348,"Wheat, Hard Winter",WB-Grainfield,2021,160.9,164.7,101.63,41.27,30.82,Missouri,Boone,245.5,38.286455,-91.392301
100349,Sorghum,Sorghum Hybrid B,2021,144.9,147.5,123.45,36.89,38.17,Missouri,Boone,159.9,38.100598,-92.57992
100350,Sorghum,Sorghum Hybrid B,2021,139.1,134.7,178.69,45.44,37.3,Missouri,Boone,270.3,38.838558,-91.815868
100351,"Wheat, Hard Winter",WB-Grainfield,2021,144.0,144.6,52.51,47.75,42.16,Missouri,Boone,268.2,39.847394,-92.259731
100352,Sorghum,Sorghum Hybrid B,2021,127.6,134.9,37.26,27.36,39.93,Missouri,Boone,22.2,38.648394,-91.769003
100353,Sorghum,Sorghum Hybrid A,2021,147.1,152.5,162.03,69.89,36.37,Missouri,Boone,174.1,38.210212,-93.114278
100354,Sorghum,Sorghum Hybrid B,2021,154.0,162.8,113.71,46.33,53.66,Missouri,Boone,205.4,39.779839,-91.947755
100355,Sorghum,Sorghum Hybrid B,2021,135.2,131.4,69.25,54.28,25.17,Missouri,Boone,205.4,38.407754,-93.199917
100356,"Wheat, Hard Winter",WB-Grainfield,2021,167.9,163.8,133.1,33.0,42.67,Missouri,Boone,81.5,39.678046,-91.521088
100357,Sorghum,Sorghum Hybrid B,2021,143.4,141.2,94.52,58.44,23.95,Missouri,Boone,96.6,39.45269,-92.341756
100358,"Wheat, Hard Winter",WB-Grainfield,2021,168.1,167.3,82.42,22.68,44.48,Missouri,Boone,47.5,38.642228,-92.311774
100359,Sorghum,Sorghum Hybrid B,2021,179.4,187.3,179.7,46.29,19.47,Missouri,Boone,180.3,38.273858,-91.337991
100360,"Wheat, Hard Winter",TAM 114,2021,177.2,180.6,198.28,22.99,13.88,Missouri,Boone,74.0,39.030817,-93.01972
100361,Corn,Corn Pioneer 86P20,2021,206.7,208.7,247.46,59.87,49.82,Missouri,Boone,31.5,37.956466,-93.080699
100362,Sorghum,Sorghum Hybrid A,2021,156.8,148.9,116.33,52.65,20.99,Missouri,Boone,214.2,39.209863,-92.008284
100363,"Wheat, Hard Winter",TAM 114,2021,166.3,163.7,127.48,64.3,11.11,Missouri,Boone,279.6,38.909062,-93.288588
100364,Sorghum,Sorghum Hybrid A,2021,178.3,186.7,151.24,37.0,36.56,Missouri,Boone,112.4,39.795751,-91.913917
100365,Sorghum,Sorghum Hybrid A,2021,137.5,132.3,38.82,44.07,0,Missouri,Boone,227.6,39.326377,-91.285607
100366,Sorghum,Sorghum Hybrid A,2021,176.6,174.4,172.54,26.08,40.29,Missouri,Boone,26.5,38.946743,-92.072505
100367,Sorghum,Sorghum Hybrid A,2021,156.3,164.4,136.53,48.65,39.27,Missouri,Boone,224.7,38.861458,-92.193343
100368,Corn,Corn Pioneer 86P20,2021,183.3,190.0,137.69,39.55,41.79,Missouri,Boone,36.7,38.882879,-92.914179
100369,Sorghum,Sorghum Hybrid B,2021,137.2,131.3,107.34,29.38,46.83,Missouri,Boone,218.1,39.280441,-93.231394
100370,Sorghum,Sorghum Hybrid B,2021,146.4,143.2,97.02,58.31,30.92,Missouri,Boone,125.4,38.12541,-92.73733
100371,Sorghum,Sorghum Hybrid B,2021,164.8,159.0,175.79,62.2,43.3,Missouri,Boone,21.0,38.546437,-92.516995
100372,Corn,Corn DKC63-58,2021,186.3,180.3,161.25,51.15,18.85,Missouri,Boone,48.8,38.877905,-91.747663
100373,Corn,Corn DKC63-58,2021,157.4,149.9,149.97,64.88,25.58,Missouri,Boone,203.3,38.608062,-91.787177
100374,"Wheat, Hard Winter",WB-Grainfield,2021,162.0,157.0,104.75,51.95,68.88,Missouri,Boone,84.1,38.594827,-92.858446
100375,"Wheat, Hard Winter",TAM 114,2021,176.0,173.7,206.33,59.74,37.84,Missouri,Boone,127.8,38.646238,-93.214071
100376,"Wheat, Hard Winter",WB-Grainfield,2021,146.4,149.8,80.56,58.51,47.94,Missouri,Boone,266.7,38.672507,-93.240351
100377,Corn,Corn Pioneer 86P20,2021,180.3,174.4,125.14,52.61,32.96,Missouri,Boone,132.5,38.439597,-92.329674
100378,Corn,Corn DKC63-58,2021,174.1,168.1,142.07,45.15,28.43,Missouri,Boone,148.7,39.464105,-91.506979
100379,Sorghum,Sorghum Hybrid B,2021,154.1,146.7,119.12,51.42,44.61,Missouri,Boone,278.0,37.971682,-91.59467
100380,"Wheat, Hard Winter",TAM 114,2021,152.6,156.5,138.99,69.46,36.76,Missouri,Boone,200.7,38.07884,-92.244701
100381,Sorghum,Sorghum Hybrid B,2021,173.0,169.2,124.64,50.57,30.92,Missouri,Boone,94.0,38.470999,-93.355111
100382,Sorghum,Sorghum Hybrid A,2021,169.0,169.4,169.68,31.48,44.65,Missouri,Boone,267.8,38.432421,-91.226051
100383,Corn,Corn Pioneer 86P20,2021,172.7,166.1,122.54,42.59,4.93,Missouri,Boone,102.5,39.736304,-92.706835
100384,Sorghum,Sorghum Hybrid B,2021,179.2,176.6,181.19,75.17,47.43,Missouri,Boone,234.1,39.267992,-92.283575
100385,Sorghum,Sorghum Hybrid B,2021,156.8,152.1,116.32,69.85,0.85,Missouri,Boone,135.9,39.409038,-92.175993
100386,Sorghum,Sorghum Hybrid A,2021,142.6,136.7,71.91,38.12,29.4,Missouri,Boone,205.3,39.730006,-92.217997
100387,"Wheat, Hard Winter",TAM 114,2021,177.9,185.9,149.72,54.07,29.06,Missouri,Boone,165.9,39.263792,-91.424668
100388,"Wheat, Hard Winter",TAM 114,2021,154.5,162.3,70.18,42.57,27.69,Missouri,Boone,47.3,39.325347,-93.135944
100389,Sorghum,Sorghum Hybrid A,2021,167.9,174.4,151.41,66.05,51.73,Missouri,Boone,189.7,38.571339,-91.708929
100390,Corn,Corn Pioneer 86P20,2021,150.0,147.4,74.62,31.09,32.59,Missouri,Boone,54.9,39.36013,-92.137513
100391,Sorghum,Sorghum Hybrid A,2021,161.2,166.1,141.51,46.97,38.52,Missouri,Boone,266.9,39.318181,-91.760511
100392,Corn,Corn Pioneer 86P20,2021,183.2,186.3,181.19,40.14,39.29,Missouri,Boone,184.5,39.257684,-92.790931
100393,Corn,Corn DKC63-58,2021,156.0,163.5,81.54,49.78,8.55,Missouri,Boone,108.1,39.31037,-92.064232
100394,Corn,Corn DKC63-58,2021,145.9,143.4,120.15,59.95,25.25,Missouri,Boone,133.2,38.561425,-91.804786
100395,Corn,Corn Pioneer 86P20,2021,200.7,203.4,226.84,37.94,25.81,Missouri,Boone,224.0,38.156543,-92.180956
100396,"Wheat, Hard Winter",WB-Grainfield,2021,160.5,161.9,167.42,30.66,12.96,Missouri,Boone,86.2,38.47128,-91.597049
100397,Sorghum,Sorghum Hybrid B,2021,134.6,131.7,76.44,56.57,25.14,Missouri,Boone,261.8,38.548538,-92.927731
100398,Sorghum,Sorghum Hybrid B,2021,136.3,136.3,85.05,12.31,14.79,Missouri,Boone,137.2,39.114719,-91.422106
100399,Corn,Corn Pioneer 86P20,2021,158.7,159.8,62.35,26.18,43.11,Missouri,Boone,28.5,38.856311,-92.024367
100400,Sorghum,Sorghum Hybrid B,2021,151.9,153.5,187.81,46.48,36.94,Missouri,Boone,241.6,39.052911,-93.006314
100401,Sorghum,Sorghum Hybrid B,2021,175.0,183.5,199.76,34.14,22.34,Missouri,Boone,273.8,39.448261,-92.180981
100402,"Wheat, Hard Winter",WB-Grainfield,2021,158.2,165.8,82.85,35.29,47.0,Missouri,Boone,85.0,39.438203,-92.559177
100403,Corn,Corn Pioneer 86P20,2021,167.1,175.7,188.66,5,30.03,Missouri,Boone,227.4,38.360448,-91.373954
100404,Sorghum,Sorghum Hybrid A,2021,180.1,179.5,180.73,46.81,35.2,Missouri,Boone,193.0,39.636126,-92.999563
100405,Corn,Corn DKC63-58,2021,148.0,145.0,75.79,33.34,52.47,Missouri,Boone,278.9,39.037909,-93.362075
100406,Corn,Corn DKC63-58,2021,145.0,140.0,65.37,44.55,34.08,Missouri,Boone,127.8,38.08945,-91.243832
100407,Sorghum,Sorghum Hybrid B,2021,160.6,167.5,150.11,51.83,53.28,Missouri,Boone,100.2,39.71305,-92.818813
100408,Corn,Corn Pioneer 86P20,2021,163.6,167.4,109.72,26.27,38.05,Missouri,Boone,97.2,38.606451,-92.100427
